"","Date","Borough","cd","Cases","Individuals"
"1",2017-04-30,"Bronx","201",723,273
"2",2017-04-30,"Bronx","202",501,15
"3",2017-04-30,"Bronx","203",731,267
"4",2017-04-30,"Bronx","204",845,490
"5",2017-04-30,"Bronx","205",807,446
"6",2017-04-30,"Bronx","206",623,168
"7",2017-04-30,"Bronx","207",611,114
"8",2017-04-30,"Bronx","208",231,761
"9",2017-04-30,"Bronx","209",741,284
"10",2017-04-30,"Bronx","210",283,854
"11",2017-04-30,"Bronx","211",391,1061
"12",2017-04-30,"Bronx","212",681,195
"13",2017-04-30,"Brooklyn","301",336,903
"14",2017-04-30,"Brooklyn","302",313,814
"15",2017-04-30,"Brooklyn","303",9,455
"16",2017-04-30,"Brooklyn","304",494,1161
"17",2017-04-30,"Brooklyn","305",50,575
"18",2017-04-30,"Brooklyn","306",209,731
"19",2017-04-30,"Brooklyn","307",182,684
"20",2017-04-30,"Brooklyn","308",523,1178
"21",2017-04-30,"Brooklyn","309",340,913
"22",2017-04-30,"Brooklyn","310",564,323
"23",2017-04-30,"Brooklyn","311",790,395
"24",2017-04-30,"Brooklyn","312",761,378
"25",2017-04-30,"Brooklyn","313",262,807
"26",2017-04-30,"Brooklyn","314",335,905
"27",2017-04-30,"Brooklyn","315",156,603
"28",2017-04-30,"Brooklyn","316",717,209
"29",2017-04-30,"Brooklyn","317",569,45
"30",2017-04-30,"Brooklyn","318",410,1058
"31",2017-04-30,"Manhattan","101",250,817
"32",2017-04-30,"Manhattan","102",390,808
"33",2017-04-30,"Manhattan","103",417,1007
"34",2017-04-30,"Manhattan","104",254,692
"35",2017-04-30,"Manhattan","105",179,378
"36",2017-04-30,"Manhattan","106",838,358
"37",2017-04-30,"Manhattan","107",287,806
"38",2017-04-30,"Manhattan","108",583,1140
"39",2017-04-30,"Manhattan","109",447,1030
"40",2017-04-30,"Manhattan","110",701,144
"41",2017-04-30,"Manhattan","111",727,137
"42",2017-04-30,"Manhattan","112",457,1074
"43",2017-04-30,"Queens","401",526,1025
"44",2017-04-30,"Queens","402",233,622
"45",2017-04-30,"Queens","403",214,724
"46",2017-04-30,"Queens","404",180,682
"47",2017-04-30,"Queens","405",199,745
"48",2017-04-30,"Queens","406",319,780
"49",2017-04-30,"Queens","407",851,395
"50",2017-04-30,"Queens","408",171,612
"51",2017-04-30,"Queens","409",231,755
"52",2017-04-30,"Queens","410",198,731
"53",2017-04-30,"Queens","411",183,402
"54",2017-04-30,"Queens","412",730,202
"55",2017-04-30,"Queens","413",354,953
"56",2017-04-30,"Queens","414",502,1176
"57",2017-05-31,"Bronx","201",715,255
"58",2017-05-31,"Bronx","202",500,14
"59",2017-05-31,"Bronx","203",719,263
"60",2017-05-31,"Bronx","204",841,481
"61",2017-05-31,"Bronx","205",801,441
"62",2017-05-31,"Bronx","206",634,174
"63",2017-05-31,"Bronx","207",617,116
"64",2017-05-31,"Bronx","208",237,762
"65",2017-05-31,"Bronx","209",759,308
"66",2017-05-31,"Bronx","210",289,853
"67",2017-05-31,"Bronx","211",395,1058
"68",2017-05-31,"Bronx","212",682,187
"69",2017-05-31,"Brooklyn","301",329,889
"70",2017-05-31,"Brooklyn","302",326,844
"71",2017-05-31,"Brooklyn","303",23,470
"72",2017-05-31,"Brooklyn","304",493,1156
"73",2017-05-31,"Brooklyn","305",53,572
"74",2017-05-31,"Brooklyn","306",206,721
"75",2017-05-31,"Brooklyn","307",175,659
"76",2017-05-31,"Brooklyn","308",521,1169
"77",2017-05-31,"Brooklyn","309",343,918
"78",2017-05-31,"Brooklyn","310",567,326
"79",2017-05-31,"Brooklyn","311",716,377
"80",2017-05-31,"Brooklyn","312",821,397
"81",2017-05-31,"Brooklyn","313",255,803
"82",2017-05-31,"Brooklyn","314",338,898
"83",2017-05-31,"Brooklyn","315",154,417
"84",2017-05-31,"Brooklyn","316",719,204
"85",2017-05-31,"Brooklyn","317",570,41
"86",2017-05-31,"Brooklyn","318",414,1059
"87",2017-05-31,"Manhattan","101",246,813
"88",2017-05-31,"Manhattan","102",374,794
"89",2017-05-31,"Manhattan","103",408,996
"90",2017-05-31,"Manhattan","104",244,688
"91",2017-05-31,"Manhattan","105",190,389
"92",2017-05-31,"Manhattan","106",851,355
"93",2017-05-31,"Manhattan","107",278,802
"94",2017-05-31,"Manhattan","108",607,319
"95",2017-05-31,"Manhattan","109",445,1027
"96",2017-05-31,"Manhattan","110",701,138
"97",2017-05-31,"Manhattan","111",723,136
"98",2017-05-31,"Manhattan","112",460,1069
"99",2017-05-31,"Queens","401",523,1022
"100",2017-05-31,"Queens","402",247,638
"101",2017-05-31,"Queens","403",211,725
"102",2017-05-31,"Queens","404",190,697
"103",2017-05-31,"Queens","405",207,751
"104",2017-05-31,"Queens","406",341,780
"105",2017-05-31,"Queens","407",846,388
"106",2017-05-31,"Queens","408",163,596
"107",2017-05-31,"Queens","409",233,757
"108",2017-05-31,"Queens","410",195,728
"109",2017-05-31,"Queens","411",183,391
"110",2017-05-31,"Queens","412",729,197
"111",2017-05-31,"Queens","413",347,935
"112",2017-05-31,"Queens","414",498,1157
"113",2017-06-30,"Bronx","201",738,249
"114",2017-06-30,"Bronx","202",494,7
"115",2017-06-30,"Bronx","203",703,240
"116",2017-06-30,"Bronx","204",847,490
"117",2017-06-30,"Bronx","205",793,431
"118",2017-06-30,"Bronx","206",626,167
"119",2017-06-30,"Bronx","207",614,112
"120",2017-06-30,"Bronx","208",236,765
"121",2017-06-30,"Bronx","209",741,294
"122",2017-06-30,"Bronx","210",302,875
"123",2017-06-30,"Bronx","211",402,1058
"124",2017-06-30,"Bronx","212",706,201
"125",2017-06-30,"Brooklyn","301",316,866
"126",2017-06-30,"Brooklyn","302",317,843
"127",2017-06-30,"Brooklyn","303",5,443
"128",2017-06-30,"Brooklyn","304",476,1138
"129",2017-06-30,"Brooklyn","305",45,558
"130",2017-06-30,"Brooklyn","306",209,726
"131",2017-06-30,"Brooklyn","307",171,659
"132",2017-06-30,"Brooklyn","308",515,1170
"133",2017-06-30,"Brooklyn","309",347,928
"134",2017-06-30,"Brooklyn","310",583,333
"135",2017-06-30,"Brooklyn","311",746,377
"136",2017-06-30,"Brooklyn","312",770,387
"137",2017-06-30,"Brooklyn","313",257,820
"138",2017-06-30,"Brooklyn","314",337,896
"139",2017-06-30,"Brooklyn","315",154,596
"140",2017-06-30,"Brooklyn","316",687,190
"141",2017-06-30,"Brooklyn","317",566,40
"142",2017-06-30,"Brooklyn","318",416,1063
"143",2017-06-30,"Manhattan","101",256,830
"144",2017-06-30,"Manhattan","102",350,763
"145",2017-06-30,"Manhattan","103",405,1001
"146",2017-06-30,"Manhattan","104",241,682
"147",2017-06-30,"Manhattan","105",191,394
"148",2017-06-30,"Manhattan","106",155,359
"149",2017-06-30,"Manhattan","107",276,783
"150",2017-06-30,"Manhattan","108",574,1134
"151",2017-06-30,"Manhattan","109",461,1038
"152",2017-06-30,"Manhattan","110",699,145
"153",2017-06-30,"Manhattan","111",714,133
"154",2017-06-30,"Manhattan","112",472,1093
"155",2017-06-30,"Queens","401",521,1023
"156",2017-06-30,"Queens","402",249,649
"157",2017-06-30,"Queens","403",213,722
"158",2017-06-30,"Queens","404",197,726
"159",2017-06-30,"Queens","405",191,727
"160",2017-06-30,"Queens","406",341,769
"161",2017-06-30,"Queens","407",782,382
"162",2017-06-30,"Queens","408",176,616
"163",2017-06-30,"Queens","409",228,739
"164",2017-06-30,"Queens","410",187,682
"165",2017-06-30,"Queens","411",216,604
"166",2017-06-30,"Queens","412",735,209
"167",2017-06-30,"Queens","413",351,939
"168",2017-06-30,"Queens","414",492,1152
"169",2017-07-31,"Bronx","201",730,255
"170",2017-07-31,"Bronx","202",478,1177
"171",2017-07-31,"Bronx","203",732,268
"172",2017-07-31,"Bronx","204",844,486
"173",2017-07-31,"Bronx","205",814,458
"174",2017-07-31,"Bronx","206",631,170
"175",2017-07-31,"Bronx","207",620,119
"176",2017-07-31,"Bronx","208",239,771
"177",2017-07-31,"Bronx","209",735,283
"178",2017-07-31,"Bronx","210",295,867
"179",2017-07-31,"Bronx","211",397,1040
"180",2017-07-31,"Bronx","212",676,182
"181",2017-07-31,"Brooklyn","301",334,893
"182",2017-07-31,"Brooklyn","302",327,853
"183",2017-07-31,"Brooklyn","303",8,436
"184",2017-07-31,"Brooklyn","304",484,1144
"185",2017-07-31,"Brooklyn","305",49,565
"186",2017-07-31,"Brooklyn","306",204,725
"187",2017-07-31,"Brooklyn","307",169,649
"188",2017-07-31,"Brooklyn","308",523,1158
"189",2017-07-31,"Brooklyn","309",353,931
"190",2017-07-31,"Brooklyn","310",602,338
"191",2017-07-31,"Brooklyn","311",761,385
"192",2017-07-31,"Brooklyn","312",799,388
"193",2017-07-31,"Brooklyn","313",251,818
"194",2017-07-31,"Brooklyn","314",336,899
"195",2017-07-31,"Brooklyn","315",857,418
"196",2017-07-31,"Brooklyn","316",682,183
"197",2017-07-31,"Brooklyn","317",568,39
"198",2017-07-31,"Brooklyn","318",413,1050
"199",2017-07-31,"Manhattan","101",254,836
"200",2017-07-31,"Manhattan","102",379,794
"201",2017-07-31,"Manhattan","103",411,1002
"202",2017-07-31,"Manhattan","104",250,696
"203",2017-07-31,"Manhattan","105",189,390
"204",2017-07-31,"Manhattan","106",155,356
"205",2017-07-31,"Manhattan","107",268,774
"206",2017-07-31,"Manhattan","108",607,325
"207",2017-07-31,"Manhattan","109",461,1041
"208",2017-07-31,"Manhattan","110",729,161
"209",2017-07-31,"Manhattan","111",724,142
"210",2017-07-31,"Manhattan","112",469,1094
"211",2017-07-31,"Queens","401",516,1015
"212",2017-07-31,"Queens","402",255,655
"213",2017-07-31,"Queens","403",201,690
"214",2017-07-31,"Queens","404",200,735
"215",2017-07-31,"Queens","405",196,734
"216",2017-07-31,"Queens","406",379,808
"217",2017-07-31,"Queens","407",790,382
"218",2017-07-31,"Queens","408",181,620
"219",2017-07-31,"Queens","409",230,747
"220",2017-07-31,"Queens","410",190,691
"221",2017-07-31,"Queens","411",216,604
"222",2017-07-31,"Queens","412",745,208
"223",2017-07-31,"Queens","413",348,944
"224",2017-07-31,"Queens","414",499,1168
"225",2017-08-31,"Bronx","201",758,277
"226",2017-08-31,"Bronx","202",487,7
"227",2017-08-31,"Bronx","203",727,267
"228",2017-08-31,"Bronx","204",4,513
"229",2017-08-31,"Bronx","205",816,467
"230",2017-08-31,"Bronx","206",638,175
"231",2017-08-31,"Bronx","207",611,102
"232",2017-08-31,"Bronx","208",220,752
"233",2017-08-31,"Bronx","209",749,299
"234",2017-08-31,"Bronx","210",302,878
"235",2017-08-31,"Bronx","211",387,1023
"236",2017-08-31,"Bronx","212",709,212
"237",2017-08-31,"Brooklyn","301",338,906
"238",2017-08-31,"Brooklyn","302",335,873
"239",2017-08-31,"Brooklyn","303",12,439
"240",2017-08-31,"Brooklyn","304",479,1149
"241",2017-08-31,"Brooklyn","305",65,581
"242",2017-08-31,"Brooklyn","306",212,742
"243",2017-08-31,"Brooklyn","307",182,668
"244",2017-08-31,"Brooklyn","308",525,1172
"245",2017-08-31,"Brooklyn","309",351,932
"246",2017-08-31,"Brooklyn","310",627,341
"247",2017-08-31,"Brooklyn","311",799,385
"248",2017-08-31,"Brooklyn","312",155,397
"249",2017-08-31,"Brooklyn","313",269,833
"250",2017-08-31,"Brooklyn","314",353,912
"251",2017-08-31,"Brooklyn","315",851,413
"252",2017-08-31,"Brooklyn","316",700,194
"253",2017-08-31,"Brooklyn","317",579,53
"254",2017-08-31,"Brooklyn","318",432,1067
"255",2017-08-31,"Manhattan","101",255,840
"256",2017-08-31,"Manhattan","102",374,794
"257",2017-08-31,"Manhattan","103",414,1021
"258",2017-08-31,"Manhattan","104",254,691
"259",2017-08-31,"Manhattan","105",185,384
"260",2017-08-31,"Manhattan","106",851,354
"261",2017-08-31,"Manhattan","107",276,776
"262",2017-08-31,"Manhattan","108",622,332
"263",2017-08-31,"Manhattan","109",464,1049
"264",2017-08-31,"Manhattan","110",721,148
"265",2017-08-31,"Manhattan","111",699,119
"266",2017-08-31,"Manhattan","112",483,1098
"267",2017-08-31,"Queens","401",503,997
"268",2017-08-31,"Queens","402",255,656
"269",2017-08-31,"Queens","403",197,685
"270",2017-08-31,"Queens","404",202,730
"271",2017-08-31,"Queens","405",196,742
"272",2017-08-31,"Queens","406",374,801
"273",2017-08-31,"Queens","407",838,392
"274",2017-08-31,"Queens","408",179,613
"275",2017-08-31,"Queens","409",228,744
"276",2017-08-31,"Queens","410",195,731
"277",2017-08-31,"Queens","411",216,604
"278",2017-08-31,"Queens","412",756,223
"279",2017-08-31,"Queens","413",349,924
"280",2017-08-31,"Queens","414",499,1164
"281",2017-09-30,"Bronx","201",763,296
"282",2017-09-30,"Bronx","202",482,1178
"283",2017-09-30,"Bronx","203",739,286
"284",2017-09-30,"Bronx","204",859,508
"285",2017-09-30,"Bronx","205",807,465
"286",2017-09-30,"Bronx","206",632,172
"287",2017-09-30,"Bronx","207",616,109
"288",2017-09-30,"Bronx","208",210,750
"289",2017-09-30,"Bronx","209",748,292
"290",2017-09-30,"Bronx","210",281,843
"291",2017-09-30,"Bronx","211",378,1010
"292",2017-09-30,"Bronx","212",693,205
"293",2017-09-30,"Brooklyn","301",329,903
"294",2017-09-30,"Brooklyn","302",333,867
"295",2017-09-30,"Brooklyn","303",858,423
"296",2017-09-30,"Brooklyn","304",480,1145
"297",2017-09-30,"Brooklyn","305",66,579
"298",2017-09-30,"Brooklyn","306",215,740
"299",2017-09-30,"Brooklyn","307",185,683
"300",2017-09-30,"Brooklyn","308",522,1171
"301",2017-09-30,"Brooklyn","309",359,955
"302",2017-09-30,"Brooklyn","310",583,334
"303",2017-09-30,"Brooklyn","311",777,386
"304",2017-09-30,"Brooklyn","312",808,387
"305",2017-09-30,"Brooklyn","313",268,839
"306",2017-09-30,"Brooklyn","314",345,900
"307",2017-09-30,"Brooklyn","315",829,418
"308",2017-09-30,"Brooklyn","316",713,221
"309",2017-09-30,"Brooklyn","317",572,46
"310",2017-09-30,"Brooklyn","318",445,1084
"311",2017-09-30,"Manhattan","101",254,826
"312",2017-09-30,"Manhattan","102",390,808
"313",2017-09-30,"Manhattan","103",416,1016
"314",2017-09-30,"Manhattan","104",256,697
"315",2017-09-30,"Manhattan","105",195,398
"316",2017-09-30,"Manhattan","106",857,357
"317",2017-09-30,"Manhattan","107",278,788
"318",2017-09-30,"Manhattan","108",646,330
"319",2017-09-30,"Manhattan","109",458,1040
"320",2017-09-30,"Manhattan","110",717,140
"321",2017-09-30,"Manhattan","111",702,136
"322",2017-09-30,"Manhattan","112",472,1109
"323",2017-09-30,"Queens","401",476,963
"324",2017-09-30,"Queens","402",246,644
"325",2017-09-30,"Queens","403",190,674
"326",2017-09-30,"Queens","404",189,685
"327",2017-09-30,"Queens","405",192,730
"328",2017-09-30,"Queens","406",357,787
"329",2017-09-30,"Queens","407",761,370
"330",2017-09-30,"Queens","408",180,609
"331",2017-09-30,"Queens","409",206,688
"332",2017-09-30,"Queens","410",167,634
"333",2017-09-30,"Queens","411",194,410
"334",2017-09-30,"Queens","412",686,165
"335",2017-09-30,"Queens","413",332,896
"336",2017-09-30,"Queens","414",493,1153
"337",2017-10-31,"Bronx","201",767,307
"338",2017-10-31,"Bronx","202",491,7
"339",2017-10-31,"Bronx","203",750,306
"340",2017-10-31,"Bronx","204",850,501
"341",2017-10-31,"Bronx","205",786,450
"342",2017-10-31,"Bronx","206",636,189
"343",2017-10-31,"Bronx","207",610,105
"344",2017-10-31,"Bronx","208",224,768
"345",2017-10-31,"Bronx","209",756,421
"346",2017-10-31,"Bronx","210",279,837
"347",2017-10-31,"Bronx","211",380,1007
"348",2017-10-31,"Bronx","212",709,224
"349",2017-10-31,"Brooklyn","301",327,890
"350",2017-10-31,"Brooklyn","302",333,874
"351",2017-10-31,"Brooklyn","303",856,314
"352",2017-10-31,"Brooklyn","304",482,1142
"353",2017-10-31,"Brooklyn","305",58,560
"354",2017-10-31,"Brooklyn","306",214,738
"355",2017-10-31,"Brooklyn","307",190,689
"356",2017-10-31,"Brooklyn","308",526,1169
"357",2017-10-31,"Brooklyn","309",355,941
"358",2017-10-31,"Brooklyn","310",574,330
"359",2017-10-31,"Brooklyn","311",777,387
"360",2017-10-31,"Brooklyn","312",777,372
"361",2017-10-31,"Brooklyn","313",280,849
"362",2017-10-31,"Brooklyn","314",347,904
"363",2017-10-31,"Brooklyn","315",153,603
"364",2017-10-31,"Brooklyn","316",707,208
"365",2017-10-31,"Brooklyn","317",571,47
"366",2017-10-31,"Brooklyn","318",423,1057
"367",2017-10-31,"Manhattan","101",250,811
"368",2017-10-31,"Manhattan","102",357,787
"369",2017-10-31,"Manhattan","103",429,1015
"370",2017-10-31,"Manhattan","104",247,686
"371",2017-10-31,"Manhattan","105",201,417
"372",2017-10-31,"Manhattan","106",156,360
"373",2017-10-31,"Manhattan","107",270,774
"374",2017-10-31,"Manhattan","108",622,323
"375",2017-10-31,"Manhattan","109",452,1035
"376",2017-10-31,"Manhattan","110",722,149
"377",2017-10-31,"Manhattan","111",720,151
"378",2017-10-31,"Manhattan","112",467,1096
"379",2017-10-31,"Queens","401",438,916
"380",2017-10-31,"Queens","402",242,641
"381",2017-10-31,"Queens","403",188,668
"382",2017-10-31,"Queens","404",182,678
"383",2017-10-31,"Queens","405",186,716
"384",2017-10-31,"Queens","406",350,773
"385",2017-10-31,"Queens","407",761,368
"386",2017-10-31,"Queens","408",175,600
"387",2017-10-31,"Queens","409",197,655
"388",2017-10-31,"Queens","410",166,618
"389",2017-10-31,"Queens","411",194,410
"390",2017-10-31,"Queens","412",666,118
"391",2017-10-31,"Queens","413",324,884
"392",2017-10-31,"Queens","414",485,1127
"393",2017-11-30,"Bronx","201",760,311
"394",2017-11-30,"Bronx","202",490,10
"395",2017-11-30,"Bronx","203",734,290
"396",2017-11-30,"Bronx","204",850,514
"397",2017-11-30,"Bronx","205",820,492
"398",2017-11-30,"Bronx","206",640,191
"399",2017-11-30,"Bronx","207",629,121
"400",2017-11-30,"Bronx","208",234,777
"401",2017-11-30,"Bronx","209",733,273
"402",2017-11-30,"Bronx","210",270,818
"403",2017-11-30,"Bronx","211",375,990
"404",2017-11-30,"Bronx","212",702,219
"405",2017-11-30,"Brooklyn","301",324,885
"406",2017-11-30,"Brooklyn","302",325,858
"407",2017-11-30,"Brooklyn","303",4,421
"408",2017-11-30,"Brooklyn","304",479,1136
"409",2017-11-30,"Brooklyn","305",61,559
"410",2017-11-30,"Brooklyn","306",213,731
"411",2017-11-30,"Brooklyn","307",192,682
"412",2017-11-30,"Brooklyn","308",523,1165
"413",2017-11-30,"Brooklyn","309",359,946
"414",2017-11-30,"Brooklyn","310",564,321
"415",2017-11-30,"Brooklyn","311",777,385
"416",2017-11-30,"Brooklyn","312",737,363
"417",2017-11-30,"Brooklyn","313",279,840
"418",2017-11-30,"Brooklyn","314",361,925
"419",2017-11-30,"Brooklyn","315",153,608
"420",2017-11-30,"Brooklyn","316",710,206
"421",2017-11-30,"Brooklyn","317",581,56
"422",2017-11-30,"Brooklyn","318",428,1061
"423",2017-11-30,"Manhattan","101",242,800
"424",2017-11-30,"Manhattan","102",357,787
"425",2017-11-30,"Manhattan","103",417,1015
"426",2017-11-30,"Manhattan","104",258,694
"427",2017-11-30,"Manhattan","105",210,611
"428",2017-11-30,"Manhattan","106",156,361
"429",2017-11-30,"Manhattan","107",281,793
"430",2017-11-30,"Manhattan","108",641,324
"431",2017-11-30,"Manhattan","109",448,1032
"432",2017-11-30,"Manhattan","110",709,128
"433",2017-11-30,"Manhattan","111",720,152
"434",2017-11-30,"Manhattan","112",486,1106
"435",2017-11-30,"Queens","401",463,936
"436",2017-11-30,"Queens","402",251,647
"437",2017-11-30,"Queens","403",195,675
"438",2017-11-30,"Queens","404",190,692
"439",2017-11-30,"Queens","405",188,713
"440",2017-11-30,"Queens","406",350,794
"441",2017-11-30,"Queens","407",829,393
"442",2017-11-30,"Queens","408",173,601
"443",2017-11-30,"Queens","409",200,658
"444",2017-11-30,"Queens","410",165,615
"445",2017-11-30,"Queens","411",205,595
"446",2017-11-30,"Queens","412",690,150
"447",2017-11-30,"Queens","413",340,892
"448",2017-11-30,"Queens","414",484,1135
"449",2017-12-31,"Bronx","201",764,421
"450",2017-12-31,"Bronx","202",475,1181
"451",2017-12-31,"Bronx","203",754,316
"452",2017-12-31,"Bronx","204",836,498
"453",2017-12-31,"Bronx","205",812,480
"454",2017-12-31,"Bronx","206",633,181
"455",2017-12-31,"Bronx","207",619,115
"456",2017-12-31,"Bronx","208",225,767
"457",2017-12-31,"Bronx","209",715,272
"458",2017-12-31,"Bronx","210",272,824
"459",2017-12-31,"Bronx","211",378,1015
"460",2017-12-31,"Bronx","212",699,241
"461",2017-12-31,"Brooklyn","301",316,863
"462",2017-12-31,"Brooklyn","302",318,845
"463",2017-12-31,"Brooklyn","303",6,426
"464",2017-12-31,"Brooklyn","304",465,1118
"465",2017-12-31,"Brooklyn","305",59,555
"466",2017-12-31,"Brooklyn","306",221,748
"467",2017-12-31,"Brooklyn","307",192,681
"468",2017-12-31,"Brooklyn","308",507,1141
"469",2017-12-31,"Brooklyn","309",371,955
"470",2017-12-31,"Brooklyn","310",561,1179
"471",2017-12-31,"Brooklyn","311",726,378
"472",2017-12-31,"Brooklyn","312",726,370
"473",2017-12-31,"Brooklyn","313",289,855
"474",2017-12-31,"Brooklyn","314",364,935
"475",2017-12-31,"Brooklyn","315",159,623
"476",2017-12-31,"Brooklyn","316",709,199
"477",2017-12-31,"Brooklyn","317",586,57
"478",2017-12-31,"Brooklyn","318",421,1046
"479",2017-12-31,"Manhattan","101",243,799
"480",2017-12-31,"Manhattan","102",341,769
"481",2017-12-31,"Manhattan","103",412,998
"482",2017-12-31,"Manhattan","104",265,719
"483",2017-12-31,"Manhattan","105",213,628
"484",2017-12-31,"Manhattan","106",158,366
"485",2017-12-31,"Manhattan","107",276,782
"486",2017-12-31,"Manhattan","108",622,1179
"487",2017-12-31,"Manhattan","109",443,1024
"488",2017-12-31,"Manhattan","110",682,110
"489",2017-12-31,"Manhattan","111",685,122
"490",2017-12-31,"Manhattan","112",469,1098
"491",2017-12-31,"Queens","401",457,933
"492",2017-12-31,"Queens","402",258,657
"493",2017-12-31,"Queens","403",197,684
"494",2017-12-31,"Queens","404",179,661
"495",2017-12-31,"Queens","405",188,690
"496",2017-12-31,"Queens","406",350,801
"497",2017-12-31,"Queens","407",815,392
"498",2017-12-31,"Queens","408",185,626
"499",2017-12-31,"Queens","409",197,645
"500",2017-12-31,"Queens","410",167,617
"501",2017-12-31,"Queens","411",216,604
"502",2017-12-31,"Queens","412",690,153
"503",2017-12-31,"Queens","413",348,899
"504",2017-12-31,"Queens","414",491,1146
"505",2018-01-31,"Bronx","201",779,447
"506",2018-01-31,"Bronx","202",488,11
"507",2018-01-31,"Bronx","203",757,310
"508",2018-01-31,"Bronx","204",840,506
"509",2018-01-31,"Bronx","205",817,484
"510",2018-01-31,"Bronx","206",630,173
"511",2018-01-31,"Bronx","207",636,132
"512",2018-01-31,"Bronx","208",230,774
"513",2018-01-31,"Bronx","209",752,309
"514",2018-01-31,"Bronx","210",275,835
"515",2018-01-31,"Bronx","211",396,1038
"516",2018-01-31,"Bronx","212",688,237
"517",2018-01-31,"Brooklyn","301",318,877
"518",2018-01-31,"Brooklyn","302",327,859
"519",2018-01-31,"Brooklyn","303",7,424
"520",2018-01-31,"Brooklyn","304",472,1123
"521",2018-01-31,"Brooklyn","305",70,568
"522",2018-01-31,"Brooklyn","306",229,754
"523",2018-01-31,"Brooklyn","307",191,680
"524",2018-01-31,"Brooklyn","308",514,1149
"525",2018-01-31,"Brooklyn","309",369,952
"526",2018-01-31,"Brooklyn","310",583,327
"527",2018-01-31,"Brooklyn","311",777,387
"528",2018-01-31,"Brooklyn","312",799,386
"529",2018-01-31,"Brooklyn","313",288,846
"530",2018-01-31,"Brooklyn","314",367,939
"531",2018-01-31,"Brooklyn","315",159,627
"532",2018-01-31,"Brooklyn","316",736,222
"533",2018-01-31,"Brooklyn","317",601,68
"534",2018-01-31,"Brooklyn","318",423,1047
"535",2018-01-31,"Manhattan","101",247,805
"536",2018-01-31,"Manhattan","102",390,834
"537",2018-01-31,"Manhattan","103",414,992
"538",2018-01-31,"Manhattan","104",266,725
"539",2018-01-31,"Manhattan","105",210,607
"540",2018-01-31,"Manhattan","106",838,354
"541",2018-01-31,"Manhattan","107",283,791
"542",2018-01-31,"Manhattan","108",627,1175
"543",2018-01-31,"Manhattan","109",459,1039
"544",2018-01-31,"Manhattan","110",725,139
"545",2018-01-31,"Manhattan","111",734,129
"546",2018-01-31,"Manhattan","112",480,1117
"547",2018-01-31,"Queens","401",492,967
"548",2018-01-31,"Queens","402",279,688
"549",2018-01-31,"Queens","403",198,695
"550",2018-01-31,"Queens","404",178,653
"551",2018-01-31,"Queens","405",191,695
"552",2018-01-31,"Queens","406",350,816
"553",2018-01-31,"Queens","407",857,406
"554",2018-01-31,"Queens","408",191,638
"555",2018-01-31,"Queens","409",204,681
"556",2018-01-31,"Queens","410",170,621
"557",2018-01-31,"Queens","411",216,614
"558",2018-01-31,"Queens","412",735,173
"559",2018-01-31,"Queens","413",352,904
"560",2018-01-31,"Queens","414",500,1162
"561",2018-02-28,"Bronx","201",773,438
"562",2018-02-28,"Bronx","202",473,4
"563",2018-02-28,"Bronx","203",736,295
"564",2018-02-28,"Bronx","204",839,504
"565",2018-02-28,"Bronx","205",818,482
"566",2018-02-28,"Bronx","206",640,182
"567",2018-02-28,"Bronx","207",625,113
"568",2018-02-28,"Bronx","208",230,770
"569",2018-02-28,"Bronx","209",739,281
"570",2018-02-28,"Bronx","210",283,850
"571",2018-02-28,"Bronx","211",411,1054
"572",2018-02-28,"Bronx","212",677,225
"573",2018-02-28,"Brooklyn","301",320,871
"574",2018-02-28,"Brooklyn","302",331,858
"575",2018-02-28,"Brooklyn","303",4,422
"576",2018-02-28,"Brooklyn","304",460,1105
"577",2018-02-28,"Brooklyn","305",64,556
"578",2018-02-28,"Brooklyn","306",223,751
"579",2018-02-28,"Brooklyn","307",188,672
"580",2018-02-28,"Brooklyn","308",527,1173
"581",2018-02-28,"Brooklyn","309",370,949
"582",2018-02-28,"Brooklyn","310",602,334
"583",2018-02-28,"Brooklyn","311",821,390
"584",2018-02-28,"Brooklyn","312",821,383
"585",2018-02-28,"Brooklyn","313",284,847
"586",2018-02-28,"Brooklyn","314",354,913
"587",2018-02-28,"Brooklyn","315",159,623
"588",2018-02-28,"Brooklyn","316",708,186
"589",2018-02-28,"Brooklyn","317",592,60
"590",2018-02-28,"Brooklyn","318",432,1059
"591",2018-02-28,"Manhattan","101",246,793
"592",2018-02-28,"Manhattan","102",341,763
"593",2018-02-28,"Manhattan","103",418,1001
"594",2018-02-28,"Manhattan","104",274,727
"595",2018-02-28,"Manhattan","105",200,418
"596",2018-02-28,"Manhattan","106",157,365
"597",2018-02-28,"Manhattan","107",286,791
"598",2018-02-28,"Manhattan","108",657,319
"599",2018-02-28,"Manhattan","109",459,1046
"600",2018-02-28,"Manhattan","110",715,132
"601",2018-02-28,"Manhattan","111",698,103
"602",2018-02-28,"Manhattan","112",488,1122
"603",2018-02-28,"Queens","401",486,954
"604",2018-02-28,"Queens","402",274,684
"605",2018-02-28,"Queens","403",197,697
"606",2018-02-28,"Queens","404",178,656
"607",2018-02-28,"Queens","405",192,720
"608",2018-02-28,"Queens","406",368,825
"609",2018-02-28,"Queens","407",851,399
"610",2018-02-28,"Queens","408",203,655
"611",2018-02-28,"Queens","409",208,674
"612",2018-02-28,"Queens","410",173,622
"613",2018-02-28,"Queens","411",216,614
