"","Date","Borough","cd","Cases","Individuals"
"1",2017-04-30,"Bronx","201",816,1908
"2",2017-04-30,"Bronx","202",456,1037
"3",2017-04-30,"Bronx","203",824,1889
"4",2017-04-30,"Bronx","204",968,2213
"5",2017-04-30,"Bronx","205",918,2078
"6",2017-04-30,"Bronx","206",680,1654
"7",2017-04-30,"Bronx","207",668,1525
"8",2017-04-30,"Bronx","208",173,358
"9",2017-04-30,"Bronx","209",833,1928
"10",2017-04-30,"Bronx","210",220,486
"11",2017-04-30,"Bronx","211",340,790
"12",2017-04-30,"Bronx","212",777,1745
"13",2017-04-30,"Brooklyn","301",275,560
"14",2017-04-30,"Brooklyn","302",250,437
"15",2017-04-30,"Brooklyn","304",447,961
"16",2017-04-30,"Brooklyn","306",153,319
"17",2017-04-30,"Brooklyn","307",129,287
"18",2017-04-30,"Brooklyn","308",479,988
"19",2017-04-30,"Brooklyn","309",279,577
"20",2017-04-30,"Brooklyn","310",58,105
"21",2017-04-30,"Brooklyn","311",90,173
"22",2017-04-30,"Brooklyn","312",86,157
"23",2017-04-30,"Brooklyn","313",200,428
"24",2017-04-30,"Brooklyn","314",274,568
"25",2017-04-30,"Brooklyn","315",103,209
"26",2017-04-30,"Brooklyn","316",810,1761
"27",2017-04-30,"Brooklyn","317",594,1273
"28",2017-04-30,"Brooklyn","318",360,788
"29",2017-04-30,"Manhattan","101",191,440
"30",2017-04-30,"Manhattan","102",34,43
"31",2017-04-30,"Manhattan","103",367,712
"32",2017-04-30,"Manhattan","104",195,294
"33",2017-04-30,"Manhattan","105",126,157
"34",2017-04-30,"Manhattan","106",96,137
"35",2017-04-30,"Manhattan","107",224,427
"36",2017-04-30,"Manhattan","108",62,93
"37",2017-04-30,"Manhattan","109",397,745
"38",2017-04-30,"Manhattan","110",797,1595
"39",2017-04-30,"Manhattan","111",820,1581
"40",2017-04-30,"Manhattan","112",405,816
"41",2017-04-30,"Queens","401",481,736
"42",2017-04-30,"Queens","402",175,228
"43",2017-04-30,"Queens","403",158,310
"44",2017-04-30,"Queens","404",127,285
"45",2017-04-30,"Queens","405",144,334
"46",2017-04-30,"Queens","406",26,39
"47",2017-04-30,"Queens","407",98,173
"48",2017-04-30,"Queens","408",119,218
"49",2017-04-30,"Queens","409",173,347
"50",2017-04-30,"Queens","410",143,319
"51",2017-04-30,"Queens","411",13,18
"52",2017-04-30,"Queens","412",823,1753
"53",2017-04-30,"Queens","413",296,626
"54",2017-04-30,"Queens","414",457,980
"55",2017-05-31,"Bronx","201",809,1866
"56",2017-05-31,"Bronx","202",453,1035
"57",2017-05-31,"Bronx","203",812,1879
"58",2017-05-31,"Bronx","204",963,2186
"59",2017-05-31,"Bronx","205",911,2059
"60",2017-05-31,"Bronx","206",699,1687
"61",2017-05-31,"Bronx","207",674,1534
"62",2017-05-31,"Bronx","208",179,359
"63",2017-05-31,"Bronx","209",858,1978
"64",2017-05-31,"Bronx","210",226,485
"65",2017-05-31,"Bronx","211",346,788
"66",2017-05-31,"Bronx","212",778,1720
"67",2017-05-31,"Brooklyn","301",269,536
"68",2017-05-31,"Brooklyn","302",266,472
"69",2017-05-31,"Brooklyn","304",445,955
"70",2017-05-31,"Brooklyn","306",150,308
"71",2017-05-31,"Brooklyn","307",122,264
"72",2017-05-31,"Brooklyn","308",477,972
"73",2017-05-31,"Brooklyn","309",282,583
"74",2017-05-31,"Brooklyn","310",59,108
"75",2017-05-31,"Brooklyn","311",81,156
"76",2017-05-31,"Brooklyn","312",94,175
"77",2017-05-31,"Brooklyn","313",196,421
"78",2017-05-31,"Brooklyn","314",277,553
"79",2017-05-31,"Brooklyn","315",101,198
"80",2017-05-31,"Brooklyn","316",812,1756
"81",2017-05-31,"Brooklyn","317",595,1234
"82",2017-05-31,"Brooklyn","318",364,789
"83",2017-05-31,"Manhattan","101",188,436
"84",2017-05-31,"Manhattan","102",32,41
"85",2017-05-31,"Manhattan","103",359,697
"86",2017-05-31,"Manhattan","104",186,290
"87",2017-05-31,"Manhattan","105",136,167
"88",2017-05-31,"Manhattan","106",98,134
"89",2017-05-31,"Manhattan","107",216,420
"90",2017-05-31,"Manhattan","108",66,101
"91",2017-05-31,"Manhattan","109",395,739
"92",2017-05-31,"Manhattan","110",797,1582
"93",2017-05-31,"Manhattan","111",816,1580
"94",2017-05-31,"Manhattan","112",408,807
"95",2017-05-31,"Queens","401",479,732
"96",2017-05-31,"Queens","402",189,245
"97",2017-05-31,"Queens","403",155,312
"98",2017-05-31,"Queens","404",136,299
"99",2017-05-31,"Queens","405",151,343
"100",2017-05-31,"Queens","406",28,39
"101",2017-05-31,"Queens","407",97,166
"102",2017-05-31,"Queens","408",110,200
"103",2017-05-31,"Queens","409",175,350
"104",2017-05-31,"Queens","410",140,316
"105",2017-05-31,"Queens","411",13,17
"106",2017-05-31,"Queens","412",822,1748
"107",2017-05-31,"Queens","413",287,605
"108",2017-05-31,"Queens","414",450,956
"109",2017-06-30,"Bronx","201",830,1854
"110",2017-06-30,"Bronx","202",447,1015
"111",2017-06-30,"Bronx","203",799,1830
"112",2017-06-30,"Bronx","204",971,2213
"113",2017-06-30,"Bronx","205",902,2030
"114",2017-06-30,"Bronx","206",689,1645
"115",2017-06-30,"Bronx","207",670,1518
"116",2017-06-30,"Bronx","208",178,363
"117",2017-06-30,"Bronx","209",833,1951
"118",2017-06-30,"Bronx","210",239,512
"119",2017-06-30,"Bronx","211",352,788
"120",2017-06-30,"Bronx","212",800,1752
"121",2017-06-30,"Brooklyn","301",254,504
"122",2017-06-30,"Brooklyn","302",257,471
"123",2017-06-30,"Brooklyn","304",424,928
"124",2017-06-30,"Brooklyn","306",153,314
"125",2017-06-30,"Brooklyn","307",119,264
"126",2017-06-30,"Brooklyn","308",471,973
"127",2017-06-30,"Brooklyn","309",287,598
"128",2017-06-30,"Brooklyn","310",62,114
"129",2017-06-30,"Brooklyn","311",84,156
"130",2017-06-30,"Brooklyn","312",87,165
"131",2017-06-30,"Brooklyn","313",198,444
"132",2017-06-30,"Brooklyn","314",276,550
"133",2017-06-30,"Brooklyn","315",101,200
"134",2017-06-30,"Brooklyn","316",783,1724
"135",2017-06-30,"Brooklyn","317",589,1228
"136",2017-06-30,"Brooklyn","318",366,796
"137",2017-06-30,"Manhattan","101",197,456
"138",2017-06-30,"Manhattan","102",29,36
"139",2017-06-30,"Manhattan","103",356,704
"140",2017-06-30,"Manhattan","104",182,285
"141",2017-06-30,"Manhattan","105",137,172
"142",2017-06-30,"Manhattan","106",102,138
"143",2017-06-30,"Manhattan","107",214,396
"144",2017-06-30,"Manhattan","108",60,92
"145",2017-06-30,"Manhattan","109",409,760
"146",2017-06-30,"Manhattan","110",795,1596
"147",2017-06-30,"Manhattan","111",808,1574
"148",2017-06-30,"Manhattan","112",420,842
"149",2017-06-30,"Queens","401",477,733
"150",2017-06-30,"Queens","402",190,255
"151",2017-06-30,"Queens","403",157,309
"152",2017-06-30,"Queens","404",142,314
"153",2017-06-30,"Queens","405",137,315
"154",2017-06-30,"Queens","406",28,37
"155",2017-06-30,"Queens","407",89,160
"156",2017-06-30,"Queens","408",123,222
"157",2017-06-30,"Queens","409",170,326
"158",2017-06-30,"Queens","410",133,285
"159",2017-06-30,"Queens","411",16,21
"160",2017-06-30,"Queens","412",828,1761
"161",2017-06-30,"Queens","413",291,610
"162",2017-06-30,"Queens","414",444,948
"163",2017-07-31,"Bronx","201",823,1866
"164",2017-07-31,"Bronx","202",427,981
"165",2017-07-31,"Bronx","203",825,1894
"166",2017-07-31,"Bronx","204",966,2195
"167",2017-07-31,"Bronx","205",929,2100
"168",2017-07-31,"Bronx","206",694,1666
"169",2017-07-31,"Bronx","207",678,1540
"170",2017-07-31,"Bronx","208",180,377
"171",2017-07-31,"Bronx","209",828,1927
"172",2017-07-31,"Bronx","210",231,505
"173",2017-07-31,"Bronx","211",348,762
"174",2017-07-31,"Bronx","212",772,1706
"175",2017-07-31,"Brooklyn","301",273,542
"176",2017-07-31,"Brooklyn","302",267,485
"177",2017-07-31,"Brooklyn","304",432,936
"178",2017-07-31,"Brooklyn","306",149,312
"179",2017-07-31,"Brooklyn","307",117,255
"180",2017-07-31,"Brooklyn","308",479,958
"181",2017-07-31,"Brooklyn","309",293,600
"182",2017-07-31,"Brooklyn","310",65,119
"183",2017-07-31,"Brooklyn","311",86,163
"184",2017-07-31,"Brooklyn","312",91,166
"185",2017-07-31,"Brooklyn","313",192,441
"186",2017-07-31,"Brooklyn","314",275,556
"187",2017-07-31,"Brooklyn","315",99,199
"188",2017-07-31,"Brooklyn","316",778,1707
"189",2017-07-31,"Brooklyn","317",592,1221
"190",2017-07-31,"Brooklyn","318",363,777
"191",2017-07-31,"Manhattan","101",195,461
"192",2017-07-31,"Manhattan","102",33,41
"193",2017-07-31,"Manhattan","103",361,708
"194",2017-07-31,"Manhattan","104",191,298
"195",2017-07-31,"Manhattan","105",135,169
"196",2017-07-31,"Manhattan","106",102,135
"197",2017-07-31,"Manhattan","107",207,383
"198",2017-07-31,"Manhattan","108",66,107
"199",2017-07-31,"Manhattan","109",409,766
"200",2017-07-31,"Manhattan","110",822,1628
"201",2017-07-31,"Manhattan","111",817,1590
"202",2017-07-31,"Manhattan","112",418,843
"203",2017-07-31,"Queens","401",472,723
"204",2017-07-31,"Queens","402",196,260
"205",2017-07-31,"Queens","403",146,292
"206",2017-07-31,"Queens","404",145,322
"207",2017-07-31,"Queens","405",141,321
"208",2017-07-31,"Queens","406",33,43
"209",2017-07-31,"Queens","407",90,160
"210",2017-07-31,"Queens","408",128,226
"211",2017-07-31,"Queens","409",172,338
"212",2017-07-31,"Queens","410",136,293
"213",2017-07-31,"Queens","411",16,21
"214",2017-07-31,"Queens","412",839,1760
"215",2017-07-31,"Queens","413",288,617
"216",2017-07-31,"Queens","414",452,971
"217",2017-08-31,"Bronx","201",857,1919
"218",2017-08-31,"Bronx","202",437,1015
"219",2017-08-31,"Bronx","203",820,1889
"220",2017-08-31,"Bronx","205",932,2129
"221",2017-08-31,"Bronx","206",706,1688
"222",2017-08-31,"Bronx","207",668,1493
"223",2017-08-31,"Bronx","208",163,344
"224",2017-08-31,"Bronx","209",843,1965
"225",2017-08-31,"Bronx","210",239,518
"226",2017-08-31,"Bronx","211",337,733
"227",2017-08-31,"Bronx","212",803,1769
"228",2017-08-31,"Brooklyn","301",277,569
"229",2017-08-31,"Brooklyn","302",274,510
"230",2017-08-31,"Brooklyn","304",428,942
"231",2017-08-31,"Brooklyn","306",156,330
"232",2017-08-31,"Brooklyn","307",129,272
"233",2017-08-31,"Brooklyn","308",480,975
"234",2017-08-31,"Brooklyn","309",291,602
"235",2017-08-31,"Brooklyn","310",69,121
"236",2017-08-31,"Brooklyn","311",91,163
"237",2017-08-31,"Brooklyn","312",102,175
"238",2017-08-31,"Brooklyn","313",208,459
"239",2017-08-31,"Brooklyn","314",293,576
"240",2017-08-31,"Brooklyn","315",98,194
"241",2017-08-31,"Brooklyn","316",796,1740
"242",2017-08-31,"Brooklyn","317",611,1309
"243",2017-08-31,"Brooklyn","318",382,800
"244",2017-08-31,"Manhattan","101",196,469
"245",2017-08-31,"Manhattan","102",32,41
"246",2017-08-31,"Manhattan","103",364,731
"247",2017-08-31,"Manhattan","104",195,293
"248",2017-08-31,"Manhattan","105",131,162
"249",2017-08-31,"Manhattan","106",98,133
"250",2017-08-31,"Manhattan","107",214,385
"251",2017-08-31,"Manhattan","108",68,113
"252",2017-08-31,"Manhattan","109",413,775
"253",2017-08-31,"Manhattan","110",814,1600
"254",2017-08-31,"Manhattan","111",795,1540
"255",2017-08-31,"Manhattan","112",431,853
"256",2017-08-31,"Queens","401",458,698
"257",2017-08-31,"Queens","402",196,261
"258",2017-08-31,"Queens","403",142,288
"259",2017-08-31,"Queens","404",147,318
"260",2017-08-31,"Queens","405",141,330
"261",2017-08-31,"Queens","406",32,42
"262",2017-08-31,"Queens","407",96,170
"263",2017-08-31,"Queens","408",126,219
"264",2017-08-31,"Queens","409",170,333
"265",2017-08-31,"Queens","410",140,319
"266",2017-08-31,"Queens","411",16,21
"267",2017-08-31,"Queens","412",852,1791
"268",2017-08-31,"Queens","413",289,591
"269",2017-08-31,"Queens","414",452,964
"270",2017-09-30,"Bronx","201",862,1955
"271",2017-09-30,"Bronx","202",430,988
"272",2017-09-30,"Bronx","203",831,1933
"273",2017-09-30,"Bronx","204",995,2269
"274",2017-09-30,"Bronx","205",918,2118
"275",2017-09-30,"Bronx","206",696,1676
"276",2017-09-30,"Bronx","207",673,1513
"277",2017-09-30,"Bronx","208",154,340
"278",2017-09-30,"Bronx","209",842,1949
"279",2017-09-30,"Bronx","210",219,471
"280",2017-09-30,"Bronx","211",328,715
"281",2017-09-30,"Bronx","212",789,1757
"282",2017-09-30,"Brooklyn","301",269,560
"283",2017-09-30,"Brooklyn","302",272,505
"284",2017-09-30,"Brooklyn","303",992,2012
"285",2017-09-30,"Brooklyn","304",429,937
"286",2017-09-30,"Brooklyn","306",159,328
"287",2017-09-30,"Brooklyn","307",131,286
"288",2017-09-30,"Brooklyn","308",478,974
"289",2017-09-30,"Brooklyn","309",301,628
"290",2017-09-30,"Brooklyn","310",62,115
"291",2017-09-30,"Brooklyn","311",88,164
"292",2017-09-30,"Brooklyn","312",92,165
"293",2017-09-30,"Brooklyn","313",207,468
"294",2017-09-30,"Brooklyn","314",284,558
"295",2017-09-30,"Brooklyn","315",95,199
"296",2017-09-30,"Brooklyn","316",807,1788
"297",2017-09-30,"Brooklyn","317",599,1276
"298",2017-09-30,"Brooklyn","318",395,828
"299",2017-09-30,"Manhattan","101",195,450
"300",2017-09-30,"Manhattan","102",34,43
"301",2017-09-30,"Manhattan","103",366,724
"302",2017-09-30,"Manhattan","104",197,299
"303",2017-09-30,"Manhattan","105",140,176
"304",2017-09-30,"Manhattan","106",99,136
"305",2017-09-30,"Manhattan","107",216,402
"306",2017-09-30,"Manhattan","108",72,111
"307",2017-09-30,"Manhattan","109",406,762
"308",2017-09-30,"Manhattan","110",810,1585
"309",2017-09-30,"Manhattan","111",798,1580
"310",2017-09-30,"Manhattan","112",420,872
"311",2017-09-30,"Queens","401",424,641
"312",2017-09-30,"Queens","402",188,250
"313",2017-09-30,"Queens","403",136,278
"314",2017-09-30,"Queens","404",135,288
"315",2017-09-30,"Queens","405",138,318
"316",2017-09-30,"Queens","406",30,40
"317",2017-09-30,"Queens","407",86,149
"318",2017-09-30,"Queens","408",127,215
"319",2017-09-30,"Queens","409",150,290
"320",2017-09-30,"Queens","410",115,241
"321",2017-09-30,"Queens","411",14,19
"322",2017-09-30,"Queens","412",782,1641
"323",2017-09-30,"Queens","413",271,550
"324",2017-09-30,"Queens","414",445,949
"325",2017-10-31,"Bronx","201",867,1977
"326",2017-10-31,"Bronx","202",441,1015
"327",2017-10-31,"Bronx","203",844,1976
"328",2017-10-31,"Bronx","204",978,2248
"329",2017-10-31,"Bronx","205",897,2083
"330",2017-10-31,"Bronx","206",700,1722
"331",2017-10-31,"Bronx","207",667,1503
"332",2017-10-31,"Bronx","208",167,368
"333",2017-10-31,"Bronx","209",852,2006
"334",2017-10-31,"Bronx","210",217,464
"335",2017-10-31,"Bronx","211",330,712
"336",2017-10-31,"Bronx","212",803,1793
"337",2017-10-31,"Brooklyn","301",267,538
"338",2017-10-31,"Brooklyn","302",272,511
"339",2017-10-31,"Brooklyn","303",988,1994
"340",2017-10-31,"Brooklyn","304",430,934
"341",2017-10-31,"Brooklyn","306",158,325
"342",2017-10-31,"Brooklyn","307",136,291
"343",2017-10-31,"Brooklyn","308",481,972
"344",2017-10-31,"Brooklyn","309",297,612
"345",2017-10-31,"Brooklyn","310",60,111
"346",2017-10-31,"Brooklyn","311",88,165
"347",2017-10-31,"Brooklyn","312",88,150
"348",2017-10-31,"Brooklyn","313",218,478
"349",2017-10-31,"Brooklyn","314",287,567
"350",2017-10-31,"Brooklyn","315",100,209
"351",2017-10-31,"Brooklyn","316",801,1760
"352",2017-10-31,"Brooklyn","317",598,1285
"353",2017-10-31,"Brooklyn","318",372,787
"354",2017-10-31,"Manhattan","101",191,434
"355",2017-10-31,"Manhattan","102",30,40
"356",2017-10-31,"Manhattan","103",378,723
"357",2017-10-31,"Manhattan","104",189,289
"358",2017-10-31,"Manhattan","105",146,198
"359",2017-10-31,"Manhattan","106",103,139
"360",2017-10-31,"Manhattan","107",209,383
"361",2017-10-31,"Manhattan","108",68,105
"362",2017-10-31,"Manhattan","109",400,755
"363",2017-10-31,"Manhattan","110",815,1601
"364",2017-10-31,"Manhattan","111",813,1605
"365",2017-10-31,"Manhattan","112",416,849
"366",2017-10-31,"Queens","401",389,580
"367",2017-10-31,"Queens","402",183,248
"368",2017-10-31,"Queens","403",134,272
"369",2017-10-31,"Queens","404",129,281
"370",2017-10-31,"Queens","405",132,303
"371",2017-10-31,"Queens","406",29,38
"372",2017-10-31,"Queens","407",86,147
"373",2017-10-31,"Queens","408",122,206
"374",2017-10-31,"Queens","409",142,260
"375",2017-10-31,"Queens","410",114,224
"376",2017-10-31,"Queens","411",14,19
"377",2017-10-31,"Queens","412",761,1538
"378",2017-10-31,"Queens","413",264,527
"379",2017-10-31,"Queens","414",433,904
"380",2017-11-30,"Bronx","201",859,1988
"381",2017-11-30,"Bronx","202",440,1023
"382",2017-11-30,"Bronx","203",827,1944
"383",2017-11-30,"Bronx","204",978,2294
"384",2017-11-30,"Bronx","205",937,2216
"385",2017-11-30,"Bronx","206",709,1727
"386",2017-11-30,"Bronx","207",691,1545
"387",2017-11-30,"Bronx","208",176,386
"388",2017-11-30,"Bronx","209",826,1908
"389",2017-11-30,"Bronx","210",209,441
"390",2017-11-30,"Bronx","211",322,689
"391",2017-11-30,"Bronx","212",798,1786
"392",2017-11-30,"Brooklyn","301",264,529
"393",2017-11-30,"Brooklyn","302",265,490
"394",2017-11-30,"Brooklyn","304",428,923
"395",2017-11-30,"Brooklyn","306",157,319
"396",2017-11-30,"Brooklyn","307",138,285
"397",2017-11-30,"Brooklyn","308",479,965
"398",2017-11-30,"Brooklyn","309",301,619
"399",2017-11-30,"Brooklyn","310",58,103
"400",2017-11-30,"Brooklyn","311",88,163
"401",2017-11-30,"Brooklyn","312",83,142
"402",2017-11-30,"Brooklyn","313",217,469
"403",2017-11-30,"Brooklyn","314",303,595
"404",2017-11-30,"Brooklyn","315",100,214
"405",2017-11-30,"Brooklyn","316",804,1758
"406",2017-11-30,"Brooklyn","317",614,1326
"407",2017-11-30,"Brooklyn","318",377,790
"408",2017-11-30,"Manhattan","101",183,418
"409",2017-11-30,"Manhattan","102",30,40
"410",2017-11-30,"Manhattan","103",367,723
"411",2017-11-30,"Manhattan","104",199,296
"412",2017-11-30,"Manhattan","105",154,217
"413",2017-11-30,"Manhattan","106",103,140
"414",2017-11-30,"Manhattan","107",219,408
"415",2017-11-30,"Manhattan","108",71,106
"416",2017-11-30,"Manhattan","109",398,748
"417",2017-11-30,"Manhattan","110",803,1562
"418",2017-11-30,"Manhattan","111",813,1606
"419",2017-11-30,"Manhattan","112",434,865
"420",2017-11-30,"Queens","401",412,607
"421",2017-11-30,"Queens","402",192,253
"422",2017-11-30,"Queens","403",140,279
"423",2017-11-30,"Queens","404",136,294
"424",2017-11-30,"Queens","405",134,300
"425",2017-11-30,"Queens","406",29,41
"426",2017-11-30,"Queens","407",95,171
"427",2017-11-30,"Queens","408",120,207
"428",2017-11-30,"Queens","409",145,263
"429",2017-11-30,"Queens","410",113,221
"430",2017-11-30,"Queens","411",15,20
"431",2017-11-30,"Queens","412",786,1604
"432",2017-11-30,"Queens","413",279,541
"433",2017-11-30,"Queens","414",432,922
"434",2017-12-31,"Bronx","201",863,2006
"435",2017-12-31,"Bronx","202",423,993
"436",2017-12-31,"Bronx","203",849,1996
"437",2017-12-31,"Bronx","204",957,2241
"438",2017-12-31,"Bronx","205",925,2181
"439",2017-12-31,"Bronx","206",697,1704
"440",2017-12-31,"Bronx","207",677,1531
"441",2017-12-31,"Bronx","208",168,367
"442",2017-12-31,"Bronx","209",809,1907
"443",2017-12-31,"Bronx","210",210,449
"444",2017-12-31,"Bronx","211",328,723
"445",2017-12-31,"Bronx","212",795,1832
"446",2017-12-31,"Brooklyn","301",254,499
"447",2017-12-31,"Brooklyn","302",259,474
"448",2017-12-31,"Brooklyn","304",414,883
"449",2017-12-31,"Brooklyn","306",164,339
"450",2017-12-31,"Brooklyn","307",138,284
"451",2017-12-31,"Brooklyn","308",463,931
"452",2017-12-31,"Brooklyn","309",313,628
"453",2017-12-31,"Brooklyn","310",56,99
"454",2017-12-31,"Brooklyn","311",82,157
"455",2017-12-31,"Brooklyn","312",82,149
"456",2017-12-31,"Brooklyn","313",226,487
"457",2017-12-31,"Brooklyn","314",306,605
"458",2017-12-31,"Brooklyn","315",106,229
"459",2017-12-31,"Brooklyn","316",803,1750
"460",2017-12-31,"Brooklyn","317",625,1330
"461",2017-12-31,"Brooklyn","318",370,772
"462",2017-12-31,"Manhattan","101",184,417
"463",2017-12-31,"Manhattan","102",28,37
"464",2017-12-31,"Manhattan","103",362,699
"465",2017-12-31,"Manhattan","104",204,306
"466",2017-12-31,"Manhattan","105",157,233
"467",2017-12-31,"Manhattan","106",105,145
"468",2017-12-31,"Manhattan","107",214,393
"469",2017-12-31,"Manhattan","108",68,99
"470",2017-12-31,"Manhattan","109",393,734
"471",2017-12-31,"Manhattan","110",778,1514
"472",2017-12-31,"Manhattan","111",781,1546
"473",2017-12-31,"Manhattan","112",418,853
"474",2017-12-31,"Queens","401",405,603
"475",2017-12-31,"Queens","402",199,262
"476",2017-12-31,"Queens","403",142,287
"477",2017-12-31,"Queens","404",126,266
"478",2017-12-31,"Queens","405",134,292
"479",2017-12-31,"Queens","406",29,42
"480",2017-12-31,"Queens","407",93,170
"481",2017-12-31,"Queens","408",131,231
"482",2017-12-31,"Queens","409",142,251
"483",2017-12-31,"Queens","410",115,223
"484",2017-12-31,"Queens","411",16,21
"485",2017-12-31,"Queens","412",786,1614
"486",2017-12-31,"Queens","413",288,556
"487",2017-12-31,"Queens","414",441,938
"488",2018-01-31,"Bronx","201",883,2079
"489",2018-01-31,"Bronx","202",438,1025
"490",2018-01-31,"Bronx","203",856,1986
"491",2018-01-31,"Bronx","204",961,2264
"492",2018-01-31,"Bronx","205",934,2189
"493",2018-01-31,"Bronx","206",692,1683
"494",2018-01-31,"Bronx","207",700,1569
"495",2018-01-31,"Bronx","208",172,383
"496",2018-01-31,"Bronx","209",846,1983
"497",2018-01-31,"Bronx","210",213,460
"498",2018-01-31,"Bronx","211",347,760
"499",2018-01-31,"Bronx","212",784,1827
"500",2018-01-31,"Brooklyn","301",259,517
"501",2018-01-31,"Brooklyn","302",267,492
"502",2018-01-31,"Brooklyn","304",420,896
"503",2018-01-31,"Brooklyn","306",171,346
"504",2018-01-31,"Brooklyn","307",137,283
"505",2018-01-31,"Brooklyn","308",470,942
"506",2018-01-31,"Brooklyn","309",310,625
"507",2018-01-31,"Brooklyn","310",62,109
"508",2018-01-31,"Brooklyn","311",88,165
"509",2018-01-31,"Brooklyn","312",91,164
"510",2018-01-31,"Brooklyn","313",225,475
"511",2018-01-31,"Brooklyn","314",309,610
"512",2018-01-31,"Brooklyn","315",106,232
"513",2018-01-31,"Brooklyn","316",829,1789
"514",2018-01-31,"Brooklyn","317",649,1383
"515",2018-01-31,"Brooklyn","318",372,773
"516",2018-01-31,"Manhattan","101",189,424
"517",2018-01-31,"Manhattan","102",34,46
"518",2018-01-31,"Manhattan","103",364,692
"519",2018-01-31,"Manhattan","104",205,312
"520",2018-01-31,"Manhattan","105",154,213
"521",2018-01-31,"Manhattan","106",96,133
"522",2018-01-31,"Manhattan","107",220,406
"523",2018-01-31,"Manhattan","108",69,98
"524",2018-01-31,"Manhattan","109",407,761
"525",2018-01-31,"Manhattan","110",819,1584
"526",2018-01-31,"Manhattan","111",827,1565
"527",2018-01-31,"Manhattan","112",429,882
"528",2018-01-31,"Queens","401",444,654
"529",2018-01-31,"Queens","402",217,290
"530",2018-01-31,"Queens","403",143,297
"531",2018-01-31,"Queens","404",125,259
"532",2018-01-31,"Queens","405",137,297
"533",2018-01-31,"Queens","406",29,44
"534",2018-01-31,"Queens","407",99,185
"535",2018-01-31,"Queens","408",137,245
"536",2018-01-31,"Queens","409",149,284
"537",2018-01-31,"Queens","410",118,227
"538",2018-01-31,"Queens","411",16,22
"539",2018-01-31,"Queens","412",828,1683
"540",2018-01-31,"Queens","413",292,567
"541",2018-01-31,"Queens","414",453,962
"542",2018-02-28,"Bronx","201",875,2043
"543",2018-02-28,"Bronx","202",421,1004
"544",2018-02-28,"Bronx","203",829,1952
"545",2018-02-28,"Bronx","204",960,2257
"546",2018-02-28,"Bronx","205",935,2187
"547",2018-02-28,"Bronx","206",709,1706
"548",2018-02-28,"Bronx","207",684,1523
"549",2018-02-28,"Bronx","208",172,371
"550",2018-02-28,"Bronx","209",831,1924
"551",2018-02-28,"Bronx","210",220,479
"552",2018-02-28,"Bronx","211",361,782
"553",2018-02-28,"Bronx","212",773,1795
"554",2018-02-28,"Brooklyn","301",260,509
"555",2018-02-28,"Brooklyn","302",270,490
"556",2018-02-28,"Brooklyn","304",408,862
"557",2018-02-28,"Brooklyn","306",166,343
"558",2018-02-28,"Brooklyn","307",134,276
"559",2018-02-28,"Brooklyn","308",482,976
"560",2018-02-28,"Brooklyn","309",311,621
"561",2018-02-28,"Brooklyn","310",65,115
"562",2018-02-28,"Brooklyn","311",94,169
"563",2018-02-28,"Brooklyn","312",94,161
"564",2018-02-28,"Brooklyn","313",221,476
"565",2018-02-28,"Brooklyn","314",296,577
"566",2018-02-28,"Brooklyn","315",106,229
"567",2018-02-28,"Brooklyn","316",802,1713
"568",2018-02-28,"Brooklyn","317",634,1349
"569",2018-02-28,"Brooklyn","318",382,789
"570",2018-02-28,"Manhattan","101",188,408
"571",2018-02-28,"Manhattan","102",28,36
"572",2018-02-28,"Manhattan","103",368,704
"573",2018-02-28,"Manhattan","104",212,315
"574",2018-02-28,"Manhattan","105",145,199
"575",2018-02-28,"Manhattan","106",104,144
"576",2018-02-28,"Manhattan","107",223,406
"577",2018-02-28,"Manhattan","108",75,101
"578",2018-02-28,"Manhattan","109",407,772
"579",2018-02-28,"Manhattan","110",809,1569
"580",2018-02-28,"Manhattan","111",794,1499
"581",2018-02-28,"Manhattan","112",438,894
"582",2018-02-28,"Queens","401",434,627
"583",2018-02-28,"Queens","402",212,287
"584",2018-02-28,"Queens","403",142,299
"585",2018-02-28,"Queens","404",125,261
"586",2018-02-28,"Queens","405",138,307
"587",2018-02-28,"Queens","406",31,45
"588",2018-02-28,"Queens","407",98,177
"589",2018-02-28,"Queens","408",148,260
"590",2018-02-28,"Queens","409",152,278
"591",2018-02-28,"Queens","410",120,228
"592",2018-02-28,"Queens","411",16,22
"593",2018-02-28,"Queens","412",820,1654
"594",2018-02-28,"Queens","413",300,559
"595",2018-02-28,"Queens","414",452,951
"596",2018-03-31,"Bronx","201",877,2034
"597",2018-03-31,"Bronx","202",419,978
"598",2018-03-31,"Bronx","203",830,1969
"599",2018-03-31,"Bronx","204",960,2273
"600",2018-03-31,"Bronx","205",944,2199
"601",2018-03-31,"Bronx","206",704,1696
"602",2018-03-31,"Bronx","207",682,1515
"603",2018-03-31,"Bronx","208",174,385
"604",2018-03-31,"Bronx","209",833,1907
"605",2018-03-31,"Bronx","210",219,474
"606",2018-03-31,"Bronx","211",355,770
"607",2018-03-31,"Bronx","212",774,1785
"608",2018-03-31,"Brooklyn","301",259,522
"609",2018-03-31,"Brooklyn","302",281,508
"610",2018-03-31,"Brooklyn","304",417,875
"611",2018-03-31,"Brooklyn","306",165,317
"612",2018-03-31,"Brooklyn","307",132,271
